-0.00646	1.993237
-0.006502	1.993207
-0.006497	1.993222
-0.00649	1.993233
-0.006491	1.993235
-0.00647	1.99319
-0.00655	1.993162
-0.006454	1.993158
-0.006428	1.993163
-0.006431	1.993132
-0.00645	1.993125
-0.006486	1.99318
-0.006454	1.993155
-0.00646	1.993141
-0.006465	1.993145
-0.006458	1.993145
-0.006472	1.993141
-0.006453	1.993125
-0.00646	1.993137
-0.006457	1.993136
-0.006474	1.993181
-0.006461	1.993153
-0.006482	1.993099
-0.006502	1.993126
-0.006479	1.993132
-0.006502	1.993165
-0.006464	1.993161
-0.006462	1.993117
-0.006497	1.993129
-0.006503	1.993127
-0.006477	1.993138
-0.006521	1.993159
-0.006479	1.993128
-0.006481	1.993118
-0.0065	1.993174
-0.006494	1.993136
-0.006478	1.993144
-0.006464	1.993149
-0.006464	1.993149
-0.006458	1.993129
-0.006468	1.993137
-0.006466	1.993148
-0.006469	1.9931
-0.006463	1.993131
-0.006491	1.993145
-0.006476	1.993101
-0.006468	1.993129
-0.006471	1.993128
-0.006456	1.993114
-0.00646	1.993143
-0.006454	1.993114
-0.006471	1.993106
-0.006453	1.993124
-0.006486	1.993136
-0.006473	1.993114
-0.006491	1.993114
-0.006462	1.993161
-0.006441	1.993114
-0.00644	1.9931
-0.00646	1.993116
-0.006456	1.993078
-0.006435	1.993092
-0.006449	1.993123
-0.006443	1.993132
-0.006438	1.993142
-0.006411	1.993133
-0.006451	1.993145
-0.00645	1.993147
-0.006441	1.993159
-0.006434	1.993116
-0.006482	1.993164
-0.006463	1.993128
-0.006489	1.993144
-0.006459	1.993143
-0.006454	1.993147
-0.006447	1.993149
-0.006429	1.993116
-0.006461	1.993141
-0.006465	1.993145
-0.006459	1.99314
-0.006459	1.993131
-0.006472	1.993147
-0.006455	1.993159
-0.006433	1.993139
-0.006453	1.993136
-0.00644	1.993121
-0.006441	1.993123
-0.006456	1.99317
-0.006469	1.993166
-0.006478	1.99314
-0.006449	1.993132
-0.006449	1.993166
-0.006463	1.993151
-0.00646	1.993144
-0.006466	1.993144
-0.006466	1.993132
-0.006463	1.993157
-0.00645	1.993128
-0.006432	1.993132
-0.006454	1.993146
-0.006475	1.993129
-0.006433	1.993094
-0.00645	1.993126
-0.006438	1.993116
-0.006435	1.993114
-0.006453	1.993133
-0.006476	1.993103
-0.006457	1.993136
-0.006463	1.993106
-0.006451	1.993129
-0.006435	1.993098
-0.006443	1.993136
-0.006469	1.993152
-0.006474	1.993161
-0.006439	1.993147
-0.006448	1.993142
-0.006451	1.993151
-0.00645	1.99312
-0.006458	1.993135
-0.006439	1.993127
-0.006453	1.993141
-0.006489	1.993166
-0.006459	1.993127
-0.006441	1.993127
-0.006448	1.993149
-0.006452	1.993158
-0.006454	1.993103
-0.006457	1.993134
-0.006453	1.99313
-0.006405	1.993125
-0.006469	1.993153
-0.00643	1.993158
-0.006468	1.993131
-0.006479	1.993134
-0.006464	1.993152
-0.006462	1.993169
-0.006462	1.993128
-0.006452	1.993162
-0.006459	1.993138
-0.006435	1.993146
-0.006463	1.993131
-0.00645	1.993153
-0.006466	1.99314
-0.006459	1.993158
-0.006479	1.99314
-0.006488	1.993129
-0.00646	1.993148
-0.006472	1.993152
-0.006469	1.993112
-0.006468	1.993139
-0.006478	1.993142
-0.006471	1.993102
-0.006467	1.993136
-0.006479	1.993122
-0.006461	1.993162
-0.00648	1.993139
-0.00643	1.993139
-0.006455	1.993146
-0.006429	1.993132
-0.006458	1.99316
-0.006429	1.993135
