0.00000	1.999697
0.01000	1.999709
0.02000	1.999719
0.03000	1.999723
0.04000	1.999726
0.05000	1.99966
0.06000	1.999712
0.07000	1.999612
0.08000	1.999591
0.09000	1.999563
0.10000	1.999575
0.11000	1.999666
0.12000	1.999609
0.13000	1.999601
0.14000	1.99961
0.15000	1.999603
0.16000	1.999613
0.17000	1.999578
0.18000	1.999597
0.19000	1.999593
0.20000	1.999655
0.21000	1.999614
0.22000	1.999581
0.23000	1.999628
0.24000	1.999611
0.25000	1.999667
0.26000	1.999625
0.27000	1.999579
0.28000	1.999626
0.29000	1.99963
0.30000	1.999615
0.31000	1.99968
0.32000	1.999607
0.33000	1.999599
0.34000	1.999674
0.35000	1.99963
0.36000	1.999622
0.37000	1.999613
0.38000	1.999613
0.39000	1.999587
0.40000	1.999605
0.41000	1.999614
0.42000	1.999569
0.43000	1.999594
0.44000	1.999636
0.45000	1.999577
0.46000	1.999597
0.47000	1.999599
0.48000	1.99957
0.49000	1.999603
0.50000	1.999568
0.51000	1.999577
0.52000	1.999577
0.53000	1.999622
0.54000	1.999587
0.55000	1.999605
0.56000	1.999623
0.57000	1.999555
0.58000	1.99954
0.59000	1.999576
0.60000	1.999534
0.61000	1.999527
0.62000	1.999572
0.63000	1.999575
0.64000	1.99958
0.65000	1.999544
0.66000	1.999596
0.67000	1.999597
0.68000	1.9996
0.69000	1.99955
0.70000	1.999646
0.71000	1.999591
0.72000	1.999633
0.73000	1.999602
0.74000	1.999601
0.75000	1.999596
0.76000	1.999545
0.77000	1.999602
0.78000	1.99961
0.79000	1.999599
0.80000	1.99959
0.81000	1.999619
0.82000	1.999614
0.83000	1.999572
0.84000	1.999589
0.85000	1.999561
0.86000	1.999564
0.87000	1.999626
0.88000	1.999635
0.89000	1.999618
0.90000	1.999581
0.91000	1.999615
0.92000	1.999614
0.93000	1.999604
0.94000	1.99961
0.95000	1.999598
0.96000	1.99962
0.97000	1.999578
0.98000	1.999564
0.99000	1.9996
1.00000	1.999604
1.01000	1.999527
1.02000	1.999576
1.03000	1.999554
1.04000	1.999549
1.05000	1.999586
1.06000	1.999579
1.07000	1.999593
1.08000	1.999569
1.09000	1.99958
1.10000	1.999533
1.11000	1.999579
1.12000	1.999621
1.13000	1.999635
1.14000	1.999586
1.15000	1.99959
1.16000	1.999602
1.17000	1.99957
1.18000	1.999593
1.19000	1.999566
1.20000	1.999594
1.21000	1.999655
1.22000	1.999586
1.23000	1.999568
1.24000	1.999597
1.25000	1.99961
1.26000	1.999557
1.27000	1.999591
1.28000	1.999583
1.29000	1.99953
1.30000	1.999622
1.31000	1.999588
1.32000	1.999599
1.33000	1.999613
1.34000	1.999616
1.35000	1.999631
1.36000	1.99959
1.37000	1.999614
1.38000	1.999597
1.39000	1.999581
1.40000	1.999594
1.41000	1.999603
1.42000	1.999606
1.43000	1.999617
1.44000	1.999619
1.45000	1.999617
1.46000	1.999608
1.47000	1.999624
1.48000	1.999581
1.49000	1.999607
1.50000	1.99962
1.51000	1.999573
1.52000	1.999603
1.53000	1.999601
1.54000	1.999623
1.55000	1.999619
1.56000	1.999569
1.57000	1.999601
1.58000	1.999561
1.59000	1.999618
1.60000	1.999564
1.61000	1.999641
1.62000	1.999607
1.63000	1.99967
1.64000	1.999605
1.65000	1.999614
1.66000	1.999635
1.67000	1.99961
1.68000	1.999596
1.69000	1.999596
1.70000	1.999631
1.71000	1.999631
1.72000	1.999608
1.73000	1.999628
1.74000	1.999604
1.75000	1.999615
1.76000	1.999573
1.77000	1.999511
1.78000	1.999624
1.79000	1.999909
1.80000	2.000339
1.81000	2.000975
1.82000	2.001725
1.83000	2.002654
1.84000	2.003727
1.85000	2.004805
1.86000	2.006108
1.87000	2.007345
1.88000	2.008461
1.89000	2.009569
1.90000	2.010406
1.91000	2.011132
1.92000	2.011903
1.93000	2.012476
1.94000	2.013108
1.95000	2.013851
1.96000	2.014793
1.97000	2.015907
1.98000	2.017245
1.99000	2.018682
2.00000	2.020218
2.01000	2.021854
2.02000	2.023373
2.03000	2.02482
2.04000	2.026097
2.05000	2.027297
2.06000	2.028332
2.07000	2.029318
2.08000	2.030254
2.09000	2.031328
2.10000	2.032319
2.11000	2.033491
2.12000	2.034777
2.13000	2.036052
2.14000	2.037456
2.15000	2.038788
2.16000	2.040183
2.17000	2.04151
2.18000	2.042952
2.19000	2.044327
2.20000	2.045611
2.21000	2.046881
2.22000	2.048009
2.23000	2.049134
2.24000	2.050254
2.25000	2.051436
2.26000	2.052574
2.27000	2.053732
2.28000	2.055034
2.29000	2.056389
2.30000	2.057571
2.31000	2.058805
2.32000	2.059991
2.33000	2.061204
2.34000	2.062385
2.35000	2.063557
2.36000	2.064711
2.37000	2.065762
2.38000	2.066775
2.39000	2.067778
2.40000	2.068904
2.41000	2.07039
2.42000	2.0719
2.43000	2.073638
2.44000	2.075613
2.45000	2.077538
2.46000	2.079469
2.47000	2.081473
2.48000	2.082554
2.49000	2.083972
2.50000	2.085103
2.51000	2.086233
2.52000	2.087315
2.53000	2.088634
2.54000	2.090086
2.55000	2.09188
2.56000	2.093553
2.57000	2.095116
2.58000	2.096479
2.59000	2.097761
2.60000	2.09916
2.61000	2.100411
2.62000	2.102111
2.63000	2.103888
2.64000	2.106035
2.65000	2.108119
2.66000	2.109784
2.67000	2.111292
2.68000	2.112661
2.69000	2.113971
2.70000	2.114968
2.71000	2.11609
2.72000	2.117431
2.73000	2.11887
2.74000	2.120366
2.75000	2.121597
2.76000	2.122841
2.77000	2.123989
2.78000	2.125145
2.79000	2.126366
2.80000	2.127967
2.81000	2.129658
2.82000	2.131667
2.83000	2.133692
2.84000	2.135512
2.85000	2.137027
2.86000	2.138336
2.87000	2.139309
2.88000	2.140214
2.89000	2.141157
2.90000	2.142408
2.91000	2.14395
2.92000	2.145452
2.93000	2.147107
2.94000	2.148467
2.95000	2.149702
2.96000	2.150902
2.97000	2.152102
2.98000	2.15329
2.99000	2.154654
3.00000	2.156203
3.01000	2.15774
3.02000	2.159381
3.03000	2.160699
3.04000	2.161696
3.05000	2.16264
3.06000	2.163631
3.07000	2.16475
3.08000	2.166209
3.09000	2.167704
3.10000	2.169255
3.11000	2.170886
3.12000	2.172377
3.13000	2.173628
3.14000	2.174841
3.15000	2.175891
3.16000	2.177015
3.17000	2.178492
3.18000	2.179905
3.19000	2.181402
3.20000	2.182767
3.21000	2.184104
3.22000	2.185208
3.23000	2.186485
3.24000	2.187571
3.25000	2.18868
3.26000	2.189963
3.27000	2.191327
3.28000	2.192686
3.29000	2.19411
3.30000	2.19544
3.31000	2.196704
3.32000	2.197927
3.33000	2.199277
3.34000	2.200478
3.35000	2.201982
3.36000	2.203299
3.37000	2.204586
